director_name,duration,actor_1_name,imdb_score,plot_keywords,country_USA,gross,num_voted_users,emotion,cleaned_text
Francis Lawrence,0.6270675447980206,Jennifer Lawrence,0.2292101298423939,based on young adult novel|manipulation|rebellion|symbol|uprising,1.0,4.21705713637607,1.598450209123507,love,wake feel peace lovely feeling
Joseph Kahn,-0.5636479713636353,Josh Hutcherson,-0.5707868067276411,blood splatter|detention|high school|overalls|reference to c. thomas howell,1.0,0.0,-0.5138107669925807,sad,feeling discouraged gets credit finding bernadette
Dennis Dugan,0.3889244415656894,Adam Sandler,-0.0374555156809508,chick flick|hawaii|love|plastic surgeon|woman wearing a string bikini,1.0,0.7971348152898325,0.6442468135167859,joy,feel app useful tool new amplification wearers gives another way stimulate auditory cognitive pathways insure control success new amplification
Richard E. Grant,-0.4048859025420812,Emily Watson,0.4069872268579574,alcoholic|alcoholic father|stepmother|swaziland|unfaithful wife,0.0,-0.7047333384571469,-0.5849445250091265,sad,warm believe behavior people church makes feel ashamed understand value new style worship miss old rituals much sometimes
Woody Allen,-0.5239574541582468,Woody Allen,0.2292101298423939,apartment building|crook|new york city|three word title|written and directed by cast member,1.0,-0.4587228784738363,-0.379133259048361,fear,im wrong feeling studio reluctant give clint money fund movie perspective japanese
Gavin O'Connor,-0.2064333165151385,Kimberly J. Brown,0.2292101298423939,boss|fight|reference to william shakespeare|white trash|written and directed by cast member,1.0,-0.6894206542835397,-0.5830524392628996,sad,long conversation one primary people made feel unwelcome sort worthless due non philosophy background got enthusiastic research interests disturbed concerns program
Michael Apted,0.2301623727441353,Bruce Spence,-0.1263440641887329,dragon|king|mouse|quest|warrior,1.0,0.8169393261279012,0.1644947513284433,joy,feel like try hardest making people happy get nothing return getting shoved back face
Noah Buschel,-0.4842669369528582,Merritt Wever,-0.2152326126965142,cellphone|detective|missing person|private detective|train,1.0,-0.7078821989192983,-0.5950693502618369,sad,im feeling quite lonely said smile hope dont mind stay
Frank Oz,-0.4445764197474697,Steve Coogan,-0.481898258219859,best friend|birthday|boy|friend|magic,1.0,-0.1877544525491351,-0.4548239105987587,joy,im getting distinct feeling beloved buffalo bills emerging strong sleeper team eyes experts
Michael Pressman,-0.7621005573905779,Kevin Nash,-0.3930097097120777,chop socky|mutant|ninja|shredder|turtle,1.0,0.441062329356604,-0.2953904105245167,anger,could feel vile liquid creeping hole
Edward Zwick,0.5873770275926321,Denzel Washington,1.2958727119357738,army|black soldier|military uniform|prejudice|u.s. civil war,1.0,-0.3161441049219246,0.1315782367051523,sad,feel guilty feel miserable
Tom Tykwer,0.4683054759764665,Devid Striesow,0.3180986783501752,female nudity|full frontal female nudity|male frontal nudity|menage a trois|pubic hair,0.0,-0.7072657309862237,-0.5738086615714094,joy,know lot work get back lowest time feel bit thrilled lowest get
Daniel Barber,-0.4048859025420812,Joseph Gilgun,0.6736528723813021,bayonet|death|police|self defense|widower,0.0,-0.6815675330727703,-0.0666791296733485,suprise,used hopeless romantic experiencing lot things life series good things made feel amazing life
Jerry Zucker,1.0636632340572945,Julia Ormond,-0.481898258219859,battle|king|king arthur|knight|marriage,1.0,-0.1587845798054822,-0.204505299393732,joy,im feeling optimistic
Ethan Coen,-0.1270522821043614,J.K. Simmons,-0.2152326126965142,casino|irony of fate|landlady|professor|remake,1.0,-0.1282241105092872,0.0033424863396899,sad,hope grows appreciate different seasons feel burdened come around
Jon Amiel,-0.5239574541582468,Bill Murray,0.1403215813346118,assassin|bomb|dominatrix|mistaken identity|spy,1.0,-0.5064909615067018,-0.4314255983171741,sad,woke morning feeling alittle disappointed logged onto href http calvaryccv
Spike Lee,0.8652106480303519,Denzel Washington,0.0514330328268305,comeback|friend|jazz|stage|trumpet,1.0,-0.4721297483943735,-0.5443224550758199,sad,never feel deprived good
Amy Heckerling,-0.4048859025420812,Donald Faison,0.3180986783501752,female protagonist|high school|makeover|matchmaker|popularity,1.0,0.1192664627704171,0.2868592585195451,suprise,palpate arms biceps much easier feel lay hand inadvertently thigh feel muscle amazed
Paul Fierlinger,-0.9605531434175206,Isabella Rossellini,0.4069872268579574,autobiography|dog movie|german shepherd|memoir|old man,1.0,-0.7045365228073757,-0.595040463456551,sad,guess feel disliked thats right word ignored
Stephen Daldry,0.2698528899495238,Meryl Streep,1.0292070664124282,housewife|lesbian|novel|party|reading,1.0,-0.1003813510684032,0.1332753365156993,fear,feel slightly paranoid seems like thin line pregnancy toxemia symptoms early labor
Joseph Ruben,-0.0873617648989729,Vincent Pastore,-0.7485639037432046,bare breasts|breast|loan shark|subway|train,1.0,-0.1920406389292429,-0.3715143641542031,sad,feeling doomed going think positive
Jerome Elston Scott,-0.3651953853366926,Taran Killam,0.6736528723813021,divorce|marriage|mother daughter relationship|sex|teenage boy,1.0,0.0,-0.6035404059119291,joy,feeling thankful
Brad Silberling,-0.2064333165151385,Will Ferrell,-0.9263410007587672,human versus dinosaur|lizard|primate|time travel|tyrannosaurus rex,1.0,0.0134953715553077,-0.2284885694823562,joy,im feeling lot mellow days
Robert Mulligan,0.8652106480303519,Robert Duvall,1.740315454474682,1930s|alabama|lawyer|six year old|trial,1.0,0.0,0.949060382893676,sad,going feel terrible crazy busy generally things turn contrary wishes birthday
Jacob Aaron Estes,-0.6827195229798009,Rory Culkin,0.7625414208890835,boat|bully|dare|friend|river,1.0,-0.6993152465886029,-0.4135230007412332,joy,feel like special edition title twang love feel like special edition rel nofollow img src templates dizton templ images downloadbuttonx
Alex Proyas,-0.3651953853366926,Michael Wincott,1.0292070664124282,back from the dead|crime boss|crow|gothic|vigilante,1.0,0.0325043795725952,0.3821134989498232,sad,see physiatrist tell want come feeling like real person damaged
Raja Gosnell,-0.8414815918013551,Sarah Michelle Gellar,-1.3707837432976755,amusement park|island|motorcycle|scooby doo|tough girl,1.0,1.53145067343277,-0.0884236723523149,anger,dealership involves men coming made feel dissatisfied wanting implication given reason go world work harder work
George Tillman Jr.,0.3095434071549123,Vanessa Williams,0.4069872268579574,1990s|family relationships|food in title|sister|unity,1.0,-0.0727353050050352,-0.5661319930666796,fear,know knew buffy one feeling nervous whole multiple dogs flight thing going pan
Wolfgang Petersen,-0.3651953853366926,Jimmy Bennett,-0.7485639037432046,cruise|escape|ocean|passenger|water,1.0,0.178057391016243,-0.0093027126742158,sad,sit comfortable house electricity food fingertips feel embarrassed
Mel Brooks,-0.6033384885690238,Madeline Kahn,0.4069872268579574,french revolution|old testament|part of an unfinished series|reference to john wayne|roman emperor,1.0,0.0,-0.3402082889256014,joy,feel passionate least plays role hoopers career
Roland Emmerich,0.9445916824411288,Channing Tatum,-0.0374555156809508,black u.s. president|president|secret service|tour|white house,1.0,0.3599307867218048,0.5818513140992269,love,feel sympathetic people deal person perpetuating none
Paul McGuigan,0.2698528899495238,Jessica Paré,0.4958757753657387,flashback|flashback within a flashback|multiple perspectives|obsession|split screen,1.0,-0.520672236942826,-0.2794015637987673,joy,feel successful project expanded confidence abilities artist
Tom Schulman,-0.4842669369528582,Kristy Swanson,-1.0152295492665493,camera shot of feet|female stockinged feet|female stockinged soles|nude pantyhose|pantyhose,1.0,-0.6561264476086281,-0.5464167484590482,joy,remember holding tyson lap would rock feeling content blessed
Don Hall,-0.2064333165151385,Damon Wayans Jr.,1.2958727119357738,high tech|martial arts|masked man|robot|superhero,1.0,2.54247808520597,1.4112998193774375,fear,believe allow really focus enjoy nows rather obsessing feeling anxious future
Paul Weitz,-0.4842669369528582,Alyson Hannigan,0.4958757753657387,1990s|first love|milf|prom|virginity,1.0,0.7782598277576873,1.6745741627531936,anger,im going let call unfeeling heartless buffoon something went wrong
Katherine Dieckmann,-0.6827195229798009,Stephanie Szostak,-1.548560840313239,birthday|birthday party|delivery man|mother|neighbor,1.0,-0.706781749454465,-0.5777805972982216,sad,ive mostly dealt throwing hands air feeling terrible focusing keeping meat consumption relatively low
0,-3.302293658535444,Pablo Sevilla,0.4958757753657387,anime|based on manga|hero|surrealism|zen,0.0,0.0,-0.5145546022286928,joy,wonder im vain love dressing attempting fashionable realized nothing wrong dressing feel pretty cute smart whatever
0,-2.6672453832492273,Michaela Conlin,1.2958727119357738,anthropologist|fbi|fbi agent|forensics|investigation,1.0,0.0,0.2010365600151156,sad,afraid author rick morton would try guilt trip adoption would feel horrible knowing adoption desire god saying
Jay Russell,-0.4842669369528582,Clint Howard,0.4958757753657387,1940s|dog|mississippi|puppy|veteran,1.0,-0.2099323225596064,-0.4839779188335603,fear,crabby pregnancy feeling scared challenged
James Wan,0.1904718555387468,Mackenzie Foy,0.9403185179046468,based on true story|farmhouse|paranormal investigator|rhode island|supernatural power,1.0,1.2991332557500774,1.563078316050914,anger,believe negatives recede time point longer worry feel jealous afraid
James Mangold,0.5079959931818551,Robert De Niro,0.4069872268579574,corruption|faked death|falling off a roof|internal affairs|nypd,1.0,-0.0523388277441486,-0.1017693763944039,sad,im thankful dr fox go additional support without feel hopeless
Sylvain White,-0.4048859025420812,Chris Evans,-0.0374555156809508,hacking|hijacking|martial arts|revenge|special forces,1.0,-0.3643880461474297,-0.0648303741350504,sad,said saturday night lot friends sure feel really drained odd
Ben Stiller,-0.6827195229798009,Milla Jovovich,0.1403215813346118,fashion|malaysia|male model|reporter|rival,0.0,-0.048296852898888,0.8479421209903587,joy,party
George Miller,-0.5636479713636353,Hugh Keays-Byrne,0.4958757753657387,biker|motorcycle|motorcycle gang|post apocalypse|woman wearing only a man's shirt,0.0,0.0,0.4951475680335772,love,feel like supporting
James Mather,-0.4842669369528582,Joseph Gilgun,-0.3041211612042964,bodyguard|maximum security prison|outer space|president|prison,0.0,-0.4993346065595794,-0.0114547796680159,joy,finally shed dorm cocoon feels fantastic
Gore Verbinski,2.452831336245893,Johnny Depp,0.5847643238735201,goddess|marriage ceremony|marriage proposal|pirate|singapore,1.0,3.8123552889188455,2.798783629168798,joy,know smoking get angry kind feel chest literally put smile face pleasant
Ernie Barbarash,-0.1270522821043614,Darren Shahlavi,-1.1930066462821127,fighting|hand to hand combat|jujitsu|kickboxing|organ,0.0,0.0,-0.5746247138207363,joy,feel successful establishing themes drama comedies coming unique selling point storyline could carry forward full series
Travis Legge,-0.9605531434175206,Elissa Dowling,-2.8818890679299636,blood|independent film|mutilation|violence,1.0,0.0,-0.6028399008837458,suprise,im feeling curious bout content inside lol went panic saw content
Philip G. Atwell,-0.16674279930975,Jason Statham,-0.1263440641887329,assassin|betrayal|fbi|fbi agent|yakuza,1.0,-0.3798890281529908,-0.0794037674017905,joy,feeling friendly toward carlin end evening
Steven Brill,-0.4445764197474697,Steve Buscemi,-0.5707868067276411,abbreviation in title|reporter|small town|sudden wealth|unknowing heir,1.0,1.135732114046415,0.1932804527958495,anger,became clear man used many people sexually psychologically
Paul Bunnell,-0.0476712476935844,Kate Maberly,-0.6596753552354224,1950s|independent film|outlaw|trial,1.0,-0.7081034576380374,-0.6017422022828814,sad,colleague failed contact arranged time
Peter Kassovitz,0.5079959931818551,Robin Williams,0.0514330328268305,german|ghetto|hope|nazi|radio,0.0,-0.6357244330356442,-0.5132258091855411,joy,feel blessed many wonderful supportive people life
Frank LaLoggia,0.4286149587710779,Alex Rocco,0.2292101298423939,1960s|boy|ghost|murder|small town,1.0,-0.683226418271072,-0.5703205798331361,joy,like meeting people feel delighted offer something someone really needed job doesnt fit reseaching job
David R. Ellis,-0.5239574541582468,Richard Burgi,0.0514330328268305,cell phone|distress signal|family in danger|police|stealing a car,1.0,-0.2405558500062291,-0.0326938032544789,fear,cant focus writing feel agitated
Cédric Klapisch,0.1507813383333582,Romain Duris,0.7625414208890835,apartment|erasmus|language|student|trip,0.0,-0.6512221423290423,-0.3559227110011347,anger,feel irritated others ways abusive voice mind tells people coming short
Renny Harlin,0.6667580620034091,Bruce Willis,0.5847643238735201,airport|fuel|plane|police|terrorist,1.0,1.009172828223079,1.3446074076736,sad,feel defeated head im thinking dog wait hours go restroom cant even wait finished awesome learning activity
Bruce Hunt,-0.5636479713636353,Eddie Cibrian,-1.1930066462821127,cave|diver|diving|flare|parasite,1.0,-0.4906201630267135,-0.3976424795353059,sad,feeling melancholy leaving crazy exotic country feeling racked exhaustion illness
Joel Edgerton,0.0317097867171926,Busy Philipps,0.5847643238735201,compulsive liar|fired from a job|gift|rape|substance abuse,1.0,-0.0686263856636532,-0.0270969847303345,sad,ive much else time though href http feeling groggy
Nima Nourizadeh,-0.5636479713636353,Dax Flame,0.2292101298423939,birthday party|high school|high school senior|millennial generation|party,1.0,0.0914001953211831,0.5299489467017736,joy,last emotions remember feel like never resolved keep gettin stirred
Petter Næss,-0.7224100401851894,Jørgen Langhelle,1.0292070664124282,friendship|mental illness|poet|sex obsession|virgin,0.0,-0.7035596474473428,-0.5158039565573083,joy,feel lucky today knowing get grip life future much happier
Lisa Cholodenko,-0.0476712476935844,Josh Hutcherson,0.5847643238735201,biological father|college|motorcycle|sperm|sperm donor,1.0,-0.4041970539132463,0.1946092458390013,love,guess feel pretty passionate church said big reason focused outward people inward ritual
Robert Zemeckis,1.2224253028788483,Denzel Washington,0.7625414208890835,airline|flight|flight attendant|lawyer|pilot,1.0,0.6615670093692632,1.3026421012944986,sad,feel pull think whether hvshi calling back darker repressed days
J.C. Chandor,-0.0079807304881958,Kevin Spacey,0.5847643238735201,capital management|financial crisis|financial disaster|investment fraud|management,1.0,-0.6299148137539483,0.0644958531299549,joy,feel like im going vomit im excited nervous
Louis Leterrier,-0.0476712476935844,Liam Neeson,-0.5707868067276411,famous line|hand to hand combat|kraken|rape|zeus,1.0,1.6761503105695743,1.0544466702779862,joy,didnt feel superior instead felt one world
Stuart Baird,0.3492339243603009,Tom Hardy,-0.0374555156809508,earth|federation|romulan|slave|space,1.0,-0.0781437248403115,-0.1821180252971541,joy,got ps looked exclusives make feel like worthwhile purchase
Anthony Minghella,2.1749977158081735,Colin Firth,0.8514299693968655,church|english|flashback|nurse|patient,1.0,0.4409836819924351,0.4217389741007661,joy,im kinda glad im feeling overly excited though probably end getting hyped able sleep longer think
Jeff Nichols,0.5476865103872436,Katy Mixon,0.8514299693968655,ambiguous ending|firefly|mysterious event|schizophrenia|storm,1.0,-0.6828636439719242,-0.1116269986982197,anger,feel frustrated new music new lyrics clearly nothing
Steve Boyum,-0.5636479713636353,Paul Walker,-2.2596692283754924,accidental kiss|eating a worm|park|worm|yellowstone national park,1.0,-0.6451834478062535,-0.5878693140443246,sad,felt lot better yesterday sudden caught cold feeling lousy
Jaume Collet-Serra,-0.8414815918013551,Óscar Jaenada,0.3180986783501752,beach|island|mexico|prey|trapped,1.0,0.0845795271359302,-0.510467119280737,joy,feeling strong feeling
David Gordon Green,0.0317097867171926,Zooey Deschanel,0.4069872268579574,best friend|lake|love|small town|womanizer,1.0,-0.7001221892916326,-0.5375484992362747,love,feel like need caring loving encouraging appreciative people rather another expert jerk
Sterling Van Wagenen,-0.2858143509259156,Emily Podleski,0.1403215813346118,estrangement|missouri|mormon|mormon church|mormon temple,1.0,-0.6785552791227829,-0.6001534279921565,sad,spent many wedding dinners nights feeling awkward flats changing like times go get something look right
Joe Wright,0.1507813383333582,Hugh Jackman,-0.5707868067276411,1940s|child hero|fantasy world|orphan|reference to peter pan,1.0,-0.1972917932568258,-0.3155389572114369,sad,put perspective waiting going mourning family feel foolish complaining calling wait agony
Mark Dindal,-1.278077281060629,George Kennedy,0.4069872268579574,animal|cat|child star|hollywood|star,1.0,-0.6560861377297982,-0.5637849401371997,anger,seriously found feel offended someone perhaps pluck away entire eyebrow maybe pull pants liiiiittle high liiittle short
Zack Snyder,4.278595127693765,Matt Frewer,1.1180956149202104,conspiracy|cynicism|false promise of the american dream|male full frontal nudity|male nudity,1.0,0.8625190312771885,2.2301035369077913,joy,feel pretty lucky saw performing back summer weeks
Gareth Edwards,-0.5239574541582468,Scoot McNairy,-0.0374555156809508,alien|alien invasion|destroyed building|destruction|mexico,0.0,-0.7046720043247335,-0.0577675502426462,sad,feel boring serious
Vic Sarin,-0.246123833720527,Connie Nielsen,0.6736528723813021,island|love|new home|orphan|rainbow,0.0,0.0,-0.5919784620962448,fear,switch often thumbs feel weird sometimes
Laslo Benedek,-0.0476712476935844,Liv Ullmann,0.3180986783501752,escape|independent film|mental illness|prison|revenge,1.0,0.0,-0.600297862018586,joy,really want rain always feel mellow
David Carson,0.4286149587710779,LeVar Burton,0.1403215813346118,23rd century|bare chested male bondage|enterprise the starship|rescue|sacrifice,1.0,0.3974074903204788,-0.1672846507828409,love,feel badly reneging commitment bring donuts faithful holy family catholic church columbus ohio
Sergey Bondarchuk,1.0636632340572945,Rod Steiger,0.7625414208890835,battle|costume drama|final battle|napoleon|napoleon bonaparte,0.0,0.0,-0.5615389910262204,fear,wish confidence wish bit nicer figure really want get back size wish didnt worry feel nervous things
Bo Welch,-1.000243660622909,Sean Hayes,-2.348557776883274,based on cult comic book|cat|home alone|imagination|talking cat,1.0,0.759422447194773,-0.3440069038206981,fear,feeling agitated like trying explain popularity justin bieber impossible
Barry Sonnenfeld,-0.0476712476935844,Will Smith,-1.4596722918054577,buddy movie|general|inventor|steampunk|utah,1.0,0.9537180063281632,0.3317132454272371,anger,feel spiteful angry enraged morose manifest anger hatred
Aleksandr Veledinskiy,0.5079959931818551,Konstantin Khabenskiy,0.9403185179046468,rafting|russia|school|student|teacher,0.0,0.0,-0.5862588746496353,anger,left feeling quite dissatisfied looking slightly gooberish way
Keenen Ivory Wayans,-0.9605531434175206,Natasha Lyonne,-1.1041180977743306,blow job|demon|exorcism|priest|professor,1.0,0.3332470203066353,0.2594167934979335,anger,starting feel like going vicious cycle
Jan de Bont,0.2301623727441353,Philip Seymour Hoffman,-0.1263440641887329,device|disaster|divorce|storm|tornado,1.0,2.8230061179693284,0.4360812729252189,sad,likely wont blog much unless im feeling heartbroken deep
John Lasseter,0.3889244415656894,John Ratzenberger,0.6736528723813021,car|desert|route 66|tow truck|truck,1.0,2.8575505591318224,1.301241091238132,sad,seeing people functioning fulfilling activities daily living whose traumatic experience episodes left feeling depressed angry chronic sense vulnerability lack optimism life
J Blakeson,0.1904718555387468,Chloë Grace Moretz,-1.1041180977743306,alien|attack|based on novel|based on young adult novel|fear,1.0,-0.198049133916134,-0.2025771051408977,joy,always feel relieved days
Tadeo Garcia,-0.920862626212132,Tatiana Suarez-Pico,-0.3041211612042964,gang initiation|gunplay|hazing|latino|shakespeare's romeo and juliet,1.0,0.0,-0.603099882131319,sad,get feeling tabloids either ignored somehow painted hero comedic genius shed totally happy even women house upset
Sam Raimi,-0.4445764197474697,Ted Raimi,1.0292070664124282,cult director|cult film|evil dead|necronomicon|psychotronic film,1.0,0.0,0.4156149713801538,fear,feel helpless helping get fears something working
Jonathan Liebesman,-0.9605531434175206,Matt Bomer,-0.481898258219859,cannibal|car accident|leatherface|psychopath|slaughterhouse,1.0,-0.130870054462165,-0.1978685558792949,sad,like yard overgrown dead branches forgotten flowers vegetable gardens feeling rejected
Jaume Collet-Serra,0.2698528899495238,Liam Neeson,0.1403215813346118,death|drug dealer|limousine|limousine driver|one night,1.0,-0.3218092427278141,-0.0553049500920226,anger,feeling dangerous
Sara Newens,-1.0796246950336863,Ariel Hsing,0.5847643238735201,0,1.0,-0.7080534611156176,-0.6023488251938854,sad,feel troubled days
Lawrence Kasdan,-0.16674279930975,Dianne Wiest,-1.1930066462821127,dog|marriage|search|wedding|woods,1.0,-0.6965479200792484,-0.5858039074663822,anger,im feeling little bitchy today lets move something happy
Peter Hedges,-1.0796246950336863,Oliver Platt,0.5847643238735201,apartment|oven|stove|thanksgiving|thanksgiving dinner,1.0,-0.6736559997940188,-0.4739830842046365,love,tried tell abhorred guns hated mother law feeling liked part job due ear ear grins faces
Michel Gondry,-0.2858143509259156,Common,0.6736528723813021,block party|marching band|neighborhood|new york city|tyrannosaurus rex,1.0,-0.5372782268337333,-0.5484677116343475,joy,feel rich enough go premium economy
Darren Aronofsky,0.0714003039225811,Mark Margolis,1.2958727119357738,heart attack|stripper|supermarket|wrestler|wrestling,1.0,-0.3248138262586693,1.210940937914387,joy,feel excited workout tonight know probably going kill okay feel alive ever
James Mangold,-0.6430290057744124,Clea DuVall,0.7625414208890835,dissociative identity disorder|motel room key|murder|storm|stranded,1.0,0.0439413397567615,0.6799942350580958,sad,feel like desire messy chaotic
Tate Taylor,1.539949440521957,Emma Stone,1.4736498089513363,black servant|chocolate pie|jackson mississippi|maid|writing a novel,1.0,1.7713142494577223,1.6991712774541432,sad,feel unwelcome discuss important relationship life many uu circles
Jake Kasdan,-0.5239574541582468,James Wilcox,-1.1930066462821127,sex in a car|sex video|sexual desire|sexuality|undressing,1.0,-0.1450064908195907,0.0051551333713805,sad,ended feeling generally listless useless
Karan Johar,0.8255201308249632,Shah Rukh Khan,1.384761260443555,airport|asperger's syndrome|autism|muslim|racial profiling,0.0,-0.6494246197837967,-0.1004478050525737,fear,discuss feelings amongst confused lives obvious lies terrible days within conflicted haze love consumingly rest earth
Don Coscarelli,-0.6033384885690238,Daniel Roebuck,0.6736528723813021,cult film|elvis|elvis presley|nursing home|texas,1.0,0.0,-0.3233528380412747,fear,grew respect deeply sometimes guess would feel little bit nervous spoke people first time especially dont cd tunes anything offer
Robert Rodriguez,0.0317097867171926,Quentin Tarantino,0.7625414208890835,brother|human versus vampire|rapist|stripper|vampire,1.0,-0.3318671492139435,0.9779832966861904,anger,never experienced sort release like experienced king feel somewhat jealous
Phyllida Lloyd,-0.0873617648989729,Meryl Streep,-0.0374555156809508,british prime minister|female prime minister|politics|prime minister|told in flashback,0.0,-0.2704220367935436,-0.0096854628442541,anger,get headaches brain frazzled trying work intense stress feel aggravated time
Christopher M. Bessette,-0.7621005573905779,Mira Sorvino,-0.9263410007587672,angkor wat|human trafficking|sex slavery|sex tourism,1.0,-0.707919031541455,-0.5988246349490048,joy,feel confident enough skills give anything try enjoy challenge
Bryan Singer,-0.1270522821043614,Hugh Jackman,0.8514299693968655,first part|mutant|professor|superhero|superhero team,1.0,1.5900604921251429,2.666684268596346,joy,feel considerate enough
Michael Anderson,0.4683054759764665,Farrah Fawcett,0.3180986783501752,cat|computer|cult film|runner|sanctuary,1.0,-0.3428809944684554,-0.3164633349805859,love,never feel warmth loved one skin
Dan Cutforth,-0.5636479713636353,Lexie Contursi,-0.481898258219859,female protagonist|reference to britney spears|singer|song|world tour,1.0,-0.3393600821525869,-0.514800140073623,joy,saw today says shed bet ill go labor weeks even dont feel pretty reassured
Sydney Pollack,0.8255201308249632,Curtiss Cook,-0.0374555156809508,african|assassination|dialect|interpreter|threat,0.0,0.3513337225171448,0.0179375447103944,love,feel oh blessed
Louis Leterrier,-0.8017910745959664,Jason Statham,-0.1263440641887329,driver|french|kidnapping|police|sequel,0.0,-0.078498448851951,0.5242871328657358,fear,feel overwhelmed want run lover unpeels sky throws moon extra bright notice
George A. Romero,-0.4445764197474697,Judith O'Dea,1.384761260443555,cemetery|farmhouse|radiation|running out of gas|zombie,1.0,0.0,0.0311243713234109,love,feel fish maw enough soup hot enough served
Luke Greenfield,0.1110908211279697,Chris Marquette,0.3180986783501752,forced to strip|male rear nudity|porn actress|scantily clad female|teenager,1.0,-0.494982571457512,0.6317749353345956,fear,found feeling tad apprehensive approach new decade
Justin Paul Miller,-0.6827195229798009,Mary Kate Wiles,1.651426905966901,0,1.0,0.0,-0.6040098164978251,joy,know knew season learning trusting god feel peaceful calm
John Lee Hancock,1.18273478567346,Dennis Quaid,-0.3930097097120777,army|dictator|general|texan|texas,1.0,-0.3807748812059882,-0.482670790894373,joy,also feel pandos created amazing mermaids well
Irwin Winkler,0.7064485792087977,Ian Somerhalder,0.9403185179046468,cancer|construction|house|house construction|neighbor,1.0,-0.4807786646323672,-0.3218218373611216,joy,feel assured cuteness feel others told
Steve Rash,-0.3651953853366926,Mako,-0.9263410007587672,assassin|hotel|japanese tourist|secret service|wizard of oz,1.0,-0.58395131005193,-0.5893425411139058,sad,know feel resigned decision apathetic towards social welfare general
Tim Boxell,-0.2858143509259156,Bruce McGill,0.1403215813346118,0,1.0,-0.7064052998937788,-0.603569292717215,anger,want pursue farther unless fire feel wronged pursue something
Richard J. Lewis,1.0636632340572945,Mark Addy,0.7625414208890835,ex wife|guest|marriage|memory|montreal,0.0,-0.5985411193161964,-0.4519496734728109,anger,think started rb acquired pickup truck go acres michigan yes feel like wear daisy dukes ride yes speaks obnoxious southern drawl drives
Harold Ramis,-0.5636479713636353,Brendan Fraser,-0.3930097097120777,contract|devil|dream|soul|wish,1.0,-0.1547001035330681,-0.0128557897243823,sad,know feel bro world lonely place
Brett Ratner,-0.246123833720527,Dwayne Johnson,-0.3930097097120777,army|greek mythology|hercules|king|mercenary,1.0,0.3534473832132143,0.2312304932402098,joy,feel confident excited day
Yarrow Cheney,-0.8017910745959664,Steve Coogan,0.3180986783501752,animal control|lost animal|mongrel|pet|terrier,0.0,4.018381110453696,-0.4279664033841867,sad,gave trying really started feel depressed
Tamra Davis,-1.000243660622909,Dave Chappelle,0.2292101298423939,bail|diabetic|friend|jail|pharmaceutical lab,1.0,-0.455687584045808,-0.2559599213092537,sad,still feel like idiotic naive self
Mona Fastvold,-0.6430290057744124,Christopher Abbott,-1.3707837432976755,female nudity|male nudity|male rear nudity|nudity,0.0,0.0,-0.6005289564608733,anger,feeling control distracted capturing every idea task impediment trusted system
Christopher McQuarrie,0.9049011652357404,Tom Cruise,0.4958757753657387,coma|mysterious villain|police chase|shooting range|sniper,1.0,0.46117825921144,1.0320882829866942,suprise,came low expectations vaguely bad feeling pleasantly surprised
David Hayter,-0.6430290057744124,Jason Momoa,-1.0152295492665493,bar|female nudity|murder|small town|werewolf,0.0,0.0,-0.5631133219143024,anger,even feel need really want bothered much
Robert Luketic,-0.246123833720527,Adam Scott,-0.8374524522509859,breakdown|fight|mother in law|scheme|wedding,0.0,0.5035139760910147,-0.291107941640881,joy,feel excited reminded things raises important question things
Barbet Schroeder,0.3095434071549123,Ryan Gosling,-0.3041211612042964,disposing of a dead body|high school student|murder|sociopath|teenage boy,1.0,-0.2424369435942102,-0.2895408324541206,love,usually hate removing mascara feel like tugs harshly delicate eye area removing mascara using warm water fingertips godsend
Chad Kapper,-0.3651953853366926,Tom E. Nicholson,-2.7041119709144006,drone|playing with gun|post apocalypse|road trip|working class family,1.0,0.0,-0.6027171319612807,love,still feel loyal
Robert D. Webb,-0.7224100401851894,James Drury,-0.2152326126965142,army|civil war|robbery|soldier|train,1.0,0.0,-0.5851900628540567,sad,feel pained feel bad
Elaine May,-0.0079807304881958,Carol Kane,-1.993003582852147,cia|emir|hotel|map|morocco,1.0,-0.4981130229137461,-0.5414554396511936,joy,know feel enough sincere smile kitchen bar draw truly heart mushroom pizza cant light anymore
Todd Graff,0.4286149587710779,Dolly Parton,-0.6596753552354224,bare chested male|chips|two word title,1.0,-0.2563854473777359,-0.5574587297795861,sad,feel miserable never clicked photo
Scott Stewart,-0.8017910745959664,Josh Wingate,-0.6596753552354224,church|priest|sheriff|vampire|warrior,1.0,-0.2824435559671944,0.0969212920633854,sad,latched onto back wheel feeling energy levels top sipped dismayed souls dozens riders flew past
Patrick Gilmore,-0.8811721090067436,Brad Pitt,0.2292101298423939,book|framed|goddess|prince|sinbad,1.0,-0.3240582242276977,-0.3432052949740142,sad,figured feeling emotional things
Heidi Ewing,-0.5636479713636353,Greg Crowe,-0.0374555156809508,cheating|economics|experiment|human nature|sumo wrestling,1.0,-0.7066681541996976,-0.5630988785116594,suprise,love feel movie funny silly romantic comedy send back childhood
Michael Cristofer,0.4286149587710779,Angelina Jolie Pitt,-0.3930097097120777,delaware|erotica|money|pursuit|sex scene,0.0,-0.4706809157977168,-0.2798781960859847,anger,feel selfish im writing
